'Classes_meta',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'class_id','Type','Level','XP','Hit_Dice','Notes','Casting_Level','Level_1_Spells','Level_2_Spells','Level_3_Spells','Level_4_Spells','Level_5_Spells','Level_6_Spells','Level_7_Spells','Level_8_Spells','Level_9_Spells','Aimed_Magic_Items','Breath_Weapons','Death_Paralysis_Poison','Petrifaction_Polymorph','Spells','To_Hit_-10','To_Hit_-9','To_Hit_-8','To_Hit_-7','To_Hit_-6','To_Hit_-5','To_Hit_-4','To_Hit_-3','To_Hit_-2','To_Hit_-1','To_Hit_0','To_Hit_1','To_Hit_2','To_Hit_3','To_Hit_4','To_Hit_5','To_Hit_6','To_Hit_7','To_Hit_8','To_Hit_9','To_Hit_10','Climb_Walls','Find_Traps','Hear_Noise','Hide_in_Shadows','Move_Quietly','Open_Locks','Pick_Pockets','Read_Languages','Turn_Undead_Type_1','Turn_Undead_Type_2','Turn_Undead_Type_3','Turn_Undead_Type_4','Turn_Undead_Type_5','Turn_Undead_Type_6','Turn_Undead_Type_7','Turn_Undead_Type_8','Turn_Undead_Type_9','Turn_Undead_Type_10','Turn_Undead_Type_11','Turn_Undead_Type_12','Turn_Undead_Type_13','Level_1_Spells_Secondary','Level_2_Spells_Secondary','Level_3_Spells_Secondary','Level_4_Spells_Secondary','Level_5_Spells_Secondary','Level_6_Spells_Secondary','Level_7_Spells_Secondary','Level_8_Spells_Secondary','Level_9_Spells_Secondary','Ability','Level_Gained','Ability_Description'
'paladin','xp table','5','25000','5',,'0','0','0','0','0','0','0','0','0','0','11','11','9','10','12','21','20','20','20','20','20','20','19','18','17','16','15','14','13','12','11','10','9','8','7','6','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','0','0','0','0','0','0','0','0','0',,,
'paladin','xp table','6','45000','6',,'0','0','0','0','0','0','0','0','0','0','11','11','9','10','12','20','20','20','20','20','20','19','18','17','16','15','14','13','12','11','10','9','8','7','6','5','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','0','0','0','0','0','0','0','0','0',,,
'paladin','xp table','7','95000','7',,'0','0','0','0','0','0','0','0','0','0','10','10','8','9','11','20','20','20','20','20','19','18','17','16','15','14','13','12','11','10','9','8','7','6','5','4','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','0','0','0','0','0','0','0','0','0',,,
'paladin','xp table','8','175000','8','Bonus Attacks','0','0','0','0','0','0','0','0','0','0','10','10','8','9','11','20','20','20','20','19','18','17','16','15','14','13','12','11','10','9','8','7','6','5','4','3','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','0','0','0','0','0','0','0','0','0',,,
'paladin','xp table','9','325000','9','Knight','1','1','0','0','0','0','0','0','0','0','8','7','6','7','9','20','20','20','19','18','17','16','15','14','13','12','11','10','9','8','7','6','5','4','3','2','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','0','0','0','0','0','0','0','0','0',,,
'paladin','xp table','10','600000','9+3',,'2','2','0','0','0','0','0','0','0','0','8','7','6','7','9','20','20','19','18','17','16','15','14','13','12','11','10','9','8','7','6','5','4','3','2','1','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','0','0','0','0','0','0','0','0','0',,,
'paladin','xp table','11','1000000','9+6',,'3','2','1','0','0','0','0','0','0','0','7','6','5','6','8','20','19','18','17','16','15','14','13','12','11','10','9','8','7','6','5','4','3','2','1','0','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','0','0','0','0','0','0','0','0','0',,,
'paladin','xp table','12','1350000','9+9',,'4','2','2','0','0','0','0','0','0','0','7','6','5','6','8','19','18','17','16','15','14','13','12','11','10','9','8','7','6','5','4','3','2','1','0','-1','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','0','0','0','0','0','0','0','0','0',,,
'paladin','xp table','13','1700000','9+12',,'5','2','2','1','0','0','0','0','0','0','5','3','3','4','6','18','17','16','15','14','13','12','11','10','9','8','7','6','5','4','3','2','1','0','-1','-2','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','0','0','0','0','0','0','0','0','0',,,
'paladin','xp table','14','2050000','9+15',,'6','3','2','1','0','0','0','0','0','0','5','3','2','4','6','17','16','15','14','13','12','11','10','9','8','7','6','5','4','3','2','1','0','-1','-2','-3','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','0','0','0','0','0','0','0','0','0',,,
'paladin','xp table','15','2400000','9+18',,'7','3','2','1','1','0','0','0','0','0','4','2','2','3','5','16','15','14','13','12','11','10','9','8','7','6','5','4','3','2','1','0','-1','-2','-3','-4','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','0','0','0','0','0','0','0','0','0',,,
'paladin','xp table','16','2750000','9+21',,'8','3','3','1','1','0','0','0','0','0','4','2','2','3','5','15','14','13','12','11','10','9','8','7','6','5','4','3','2','1','0','-1','-2','-3','-4','-5','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','0','0','0','0','0','0','0','0','0',,,
'paladin','xp table','17','3100000','9+24',,'8','3','3','2','1','0','0','0','0','0','3','2','2','2','4','14','13','12','11','10','9','8','7','6','5','4','3','2','1','0','-1','-2','-3','-4','-5','-6','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','0','0','0','0','0','0','0','0','0',,,
'paladin','xp table','18','3450000','9+27',,'8','3','3','3','1','0','0','0','0','0','3','2','2','2','4','13','12','11','10','9','8','7','6','5','4','3','2','1','0','-1','-2','-3','-4','-5','-6','-7','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','0','0','0','0','0','0','0','0','0',,,
'paladin','xp table','19','3800000','9+30',,'8','3','3','3','2','0','0','0','0','0','2','2','2','2','3','12','11','10','9','8','7','6','5','4','3','2','1','0','-1','-2','-3','-4','-5','-6','-7','-8','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','0','0','0','0','0','0','0','0','0',,,
'paladin','xp table','20','4150000','9+33',,'8','3','3','3','3','0','0','0','0','0','2','2','2','2','3','11','10','9','8','7','6','5','4','3','2','1','0','-1','-2','-3','-4','-5','-6','-7','-8','-9','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','0','0','0','0','0','0','0','0','0',,,
'paladin','xp table','21','4500000','9+36',,'8','4','3','3','3','0','0','0','0','0','2','2','2','2','3','11','10','9','8','7','6','5','4','3','2','1','0','-1','-2','-3','-4','-5','-6','-7','-8','-9','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','0','0','0','0','0','0','0','0','0',,,
'paladin','xp table','22','4850000','9+39',,'8','4','4','3','3','0','0','0','0','0','2','2','2','2','3','11','10','9','8','7','6','5','4','3','2','1','0','-1','-2','-3','-4','-5','-6','-7','-8','-9','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','0','0','0','0','0','0','0','0','0',,,
'paladin','xp table','23','5200000','9+42',,'8','4','4','4','3','0','0','0','0','0','2','2','2','2','3','11','10','9','8','7','6','5','4','3','2','1','0','-1','-2','-3','-4','-5','-6','-7','-8','-9','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','0','0','0','0','0','0','0','0','0',,,
'paladin','xp table','24','5550000','9+45',,'8','4','4','4','4','0','0','0','0','0','2','2','2','2','3','11','10','9','8','7','6','5','4','3','2','1','0','-1','-2','-3','-4','-5','-6','-7','-8','-9','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','0','0','0','0','0','0','0','0','0',,,
'paladin','xp table','each','350000','+3 hp',,'8','4','4','4','4','0','0','0','0','0','2','2','2','2','3','11','10','9','8','7','6','5','4','3','2','1','0','-1','-2','-3','-4','-5','-6','-7','-8','-9','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','0','0','0','0','0','0','0','0','0',,,
'paladin','ability',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'Cure Disease','1','Paladins can cure disease (as the clerical spell) by touch, once per week.'
'paladin','ability',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'Detect Evil','1','A paladin may detect evil at any range up to 60 ft at will, provided he or she concentrates on doing so.'
'paladin','ability',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'Protection from Evil','1','A paladin radiates an aura within a 10 ft radius, equivalent to the clerical spell protection from evil.'
'paladin','ability',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'Lay on Hands','1','Once per day, the paladin may heal 2 hit points/ level to any creature touched (e.g. a third level paladin would heal 6hp with this ability)'
'paladin','ability',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'Turn Undead','3','Paladins of third level and higher gain the ability to turn undead as a good aligned cleric does, but as a cleric of two levels lower than the paladin’s level.'
'paladin','ability',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'Summon Warhorse','4','At fourth level, the paladin may summon a special Paladin’s Warhorse, a heavy warhorse with enhanced hit points, intelligence and movement speed. Such a destrier may be called only once every ten years.'
'paladin','ability',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'Cure Disease 2x','5','Paladins of 5th level or higher can Cure Disease twice per week.'
'paladin','ability',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'Bonus Attack','8','Paladins gain additional attacks as fighters do, but less swiftly. At 8th level a paladin gains an extra attack every other turn.'
'paladin','ability',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'Clerical Spellcasting','9','Paladins gain the ability to cast certain cleric spells at 9th level.'
'paladin','ability',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'Cure Disease 3x','10','Paladins of 10th level or higher can Cure Disease thrice per week.'
'paladin','ability',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'Bonus Attack','15',' At 15th level a paladin has two attacks per turn.'
'ranger','xp table','1','0','2',,'0','0','0','0','0','0','0','0','0','0','16','17','14','15','17','25','24','23','22','21','20','20','20','20','20','20','19','18','17','16','15','14','13','12','11','10','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','0','0','0','0','0','0','0','0','0',,,
'ranger','xp table','2','2250','3',,'0','0','0','0','0','0','0','0','0','0','16','17','14','15','17','24','23','22','21','20','20','20','20','20','20','19','18','17','16','15','14','13','12','11','10','9','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','0','0','0','0','0','0','0','0','0',,,
'ranger','xp table','3','4500','4',,'0','0','0','0','0','0','0','0','0','0','15','16','13','14','16','23','22','21','20','20','20','20','20','20','19','18','17','16','15','14','13','12','11','10','9','8','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','0','0','0','0','0','0','0','0','0',,,
'ranger','xp table','4','9500','5',,'0','0','0','0','0','0','0','0','0','0','15','16','13','14','16','22','21','20','20','20','20','20','20','19','18','17','16','15','14','13','12','11','10','9','8','7','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','0','0','0','0','0','0','0','0','0',,,
'ranger','xp table','5','20000','6',,'0','0','0','0','0','0','0','0','0','0','13','13','11','12','14','21','20','20','20','20','20','20','19','18','17','16','15','14','13','12','11','10','9','8','7','6','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','0','0','0','0','0','0','0','0','0',,,
'ranger','xp table','6','40000','7',,'0','0','0','0','0','0','0','0','0','0','13','13','11','12','14','20','20','20','20','20','20','19','18','17','16','15','14','13','12','11','10','9','8','7','6','5','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','0','0','0','0','0','0','0','0','0',,,
'ranger','xp table','7','90000','8','May employ followers','0','0','0','0','0','0','0','0','0','0','12','12','10','11','13','20','20','20','20','20','19','18','17','16','15','14','13','12','11','10','9','8','7','6','5','4','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','0','0','0','0','0','0','0','0','0',,,
'ranger','xp table','8','150000','9','Bonus attacks','1','1','0','0','0','0','0','0','0','0','12','12','10','11','13','20','20','20','20','19','18','17','16','15','14','13','12','11','10','9','8','7','6','5','4','3','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','0','0','0','0','0','0','0','0','0',,,
'ranger','xp table','9','225000','10',,'1','1','0','0','0','0','0','0','0','0','10','9','8','9','11','20','20','20','19','18','17','16','15','14','13','12','11','10','9','8','7','6','5','4','3','2','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','1','0','0','0','0','0','0','0','0',,,
'ranger','xp table','10','325000','11','Ranger Lord (Lady)','2','2','0','0','0','0','0','0','0','0','10','9','8','9','11','20','20','19','18','17','16','15','14','13','12','11','10','9','8','7','6','5','4','3','2','1','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','1','0','0','0','0','0','0','0','0',,,
'ranger','xp table','11','650000','11+2',,'2','2','0','0','0','0','0','0','0','0','9','8','7','8','10','20','19','18','17','16','15','14','13','12','11','10','9','8','7','6','5','4','3','2','1','0','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','2','0','0','0','0','0','0','0','0',,,
'ranger','xp table','12','975000','11+4',,'3','2','1','0','0','0','0','0','0','0','9','8','7','8','10','19','18','17','16','15','14','13','12','11','10','9','8','7','6','5','4','3','2','1','0','-1','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','2','0','0','0','0','0','0','0','0',,,
'ranger','xp table','13','1300000','11+6',,'3','2','1','0','0','0','0','0','0','0','7','5','5','6','8','18','17','16','15','14','13','12','11','10','9','8','7','6','5','4','3','2','1','0','-1','-2','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','2','1','0','0','0','0','0','0','0',,,
'ranger','xp table','14','1625000','11+8',,'4','2','2','0','0','0','0','0','0','0','7','5','5','6','8','17','16','15','14','13','12','11','10','9','8','7','6','5','4','3','2','1','0','-1','-2','-3','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','2','1','0','0','0','0','0','0','0',,,
'ranger','xp table','15','1950000','11+10','Bonus attacks','4','2','2','0','0','0','0','0','0','0','6','4','4','5','7','16','15','14','13','12','11','10','9','8','7','6','5','4','3','2','1','0','-1','-2','-3','-4','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','2','2','0','0','0','0','0','0','0',,,
'ranger','xp table','16','2275000','11+12',,'5','2','2','1','0','0','0','0','0','0','6','4','4','5','7','15','14','13','12','11','10','9','8','7','6','5','4','3','2','1','0','-1','-2','-3','-4','-5','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','2','2','0','0','0','0','0','0','0',,,
'ranger','xp table','17','2600000','11+14',,'5','2','2','2','0','0','0','0','0','0','5','4','3','4','6','14','13','12','11','10','9','8','7','6','5','4','3','2','1','0','-1','-2','-3','-4','-5','-6','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','2','2','0','0','0','0','0','0','0',,,
'ranger','xp table','18','2925000','11+16',,'6','3','2','2','0','0','0','0','0','0','5','4','3','4','6','13','12','11','10','9','8','7','6','5','4','3','2','1','0','-1','-2','-3','-4','-5','-6','-7','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','2','2','0','0','0','0','0','0','0',,,
'ranger','xp table','19','3250000','11+18',,'6','3','2','2','0','0','0','0','0','0','4','3','2','3','5','12','11','10','9','8','7','6','5','4','3','2','1','0','-1','-2','-3','-4','-5','-6','-7','-8','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','3','2','0','0','0','0','0','0','0',,,
'ranger','xp table','20','3575000','11+20',,'6','3','3','2','0','0','0','0','0','0','4','3','2','3','5','11','10','9','8','7','6','5','4','3','2','1','0','-1','-2','-3','-4','-5','-6','-7','-8','-9','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','3','2','0','0','0','0','0','0','0',,,
'ranger','xp table','21','3900000','11+22',,'6','3','3','2','0','0','0','0','0','0','4','3','2','3','5','11','10','9','8','7','6','5','4','3','2','1','0','-1','-2','-3','-4','-5','-6','-7','-8','-9','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','3','3','0','0','0','0','0','0','0',,,
'ranger','xp table','22','4225000','11+24',,'6','3','3','3','0','0','0','0','0','0','4','3','2','3','5','11','10','9','8','7','6','5','4','3','2','1','0','-1','-2','-3','-4','-5','-6','-7','-8','-9','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','3','3','0','0','0','0','0','0','0',,,
'ranger','xp table','23','4550000','11+26',,'6','4','3','3','0','0','0','0','0','0','4','3','2','3','5','11','10','9','8','7','6','5','4','3','2','1','0','-1','-2','-3','-4','-5','-6','-7','-8','-9','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','3','3','0','0','0','0','0','0','0',,,
'ranger','xp table','24','4875000','11+28',,'6','4','3','3','0','0','0','0','0','0','4','3','2','3','5','11','10','9','8','7','6','5','4','3','2','1','0','-1','-2','-3','-4','-5','-6','-7','-8','-9','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','4','3','0','0','0','0','0','0','0',,,
'ranger','xp table','each','325000','+2 hp',,'6','4','3','3','0','0','0','0','0','0','4','3','2','3','5','11','10','9','8','7','6','5','4','3','2','1','0','-1','-2','-3','-4','-5','-6','-7','-8','-9','0','0','0','0','0','0','0','0','-','-','-','-','-','-','-','-','-','-','-','-','-','4','3','0','0','0','0','0','0','0',,,
'ranger','ability',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'Alert Against Surprise','1','Rangers are less likely to be surprised (only on a 1 on 1d6), and more likely to surprise others (1-3 on 1d6) than other character classes.'
'ranger','ability',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'Damage Bonus vs Humanoids','1','Rangers receive a bonus of +1 damage per ranger level against evil humanoid or giantish opponents (including such creatures as orcs, goblins, and giants, for example). This damage bonus applies only in hand-to-hand “melee” combat.'
'ranger','ability',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'Tracking','1','Rangers may track other creatures, with a base 90% chance of success in rural settings and a base 65% chance in urban or dungeon settings.'
'ranger','ability',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'Bonus Attack','8','Rangers gain additional attacks as fighters do, but less swiftly. At 8th level a ranger gains an extra attack every other turn.'
'ranger','ability',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'Spell Casting','8','At eighth level, rangers receive limited spell powers, drawn from the Druid and Magic user spell lists.'
'ranger','ability',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'Band of Followers','10','Rangers of 10th level or higher receive a special body of followers.'
'ranger','ability',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'Scrying Device Use','10','Rangers of 10th level or higher may use crystal balls and other such devices that permit magical scrying.'
'ranger','ability',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'Bonus Attack','15',' At 15th level a ranger has two attacks per turn.'
'thief','xp table','1','0','1',,'0','0','0','0','0','0','0','0','0','0','14','16','13','12','15','26','25','24','23','22','21','20','20','20','20','20','20','19','18','17','16','15','14','13','12','11','80','25','10','20','20','30','35','1','-','-','-','-','-','-','-','-','-','-','-','-','-',,,,,,,,,,,,
'thief','xp table','2','1250','2',,'0','0','0','0','0','0','0','0','0','0','14','16','13','12','15','26','25','24','23','22','21','20','20','20','20','20','20','19','18','17','16','15','14','13','12','11','82','29','13','25','25','34','39','5','-','-','-','-','-','-','-','-','-','-','-','-','-',,,,,,,,,,,,
'thief','xp table','3','2500','3',,'0','0','0','0','0','0','0','0','0','0','14','16','13','12','15','26','25','24','23','22','21','20','20','20','20','20','20','19','18','17','16','15','14','13','12','11','84','33','16','30','30','38','43','10','-','-','-','-','-','-','-','-','-','-','-','-','-',,,,,,,,,,,,
'thief','xp table','4','5000','4',,'0','0','0','0','0','0','0','0','0','0','14','16','13','12','15','26','25','24','23','22','21','20','20','20','20','20','20','19','18','17','16','15','14','13','12','11','86','37','19','35','35','42','47','15','-','-','-','-','-','-','-','-','-','-','-','-','-',,,,,,,,,,,,
'thief','xp table','5','10000','5',,'0','0','0','0','0','0','0','0','0','0','12','15','12','11','13','24','23','22','21','20','20','20','20','20','20','19','18','17','16','15','14','13','12','11','10','9','88','41','22','40','40','46','51','20','-','-','-','-','-','-','-','-','-','-','-','-','-',,,,,,,,,,,,
'thief','xp table','6','20000','6',,'0','0','0','0','0','0','0','0','0','0','12','15','12','11','13','24','23','22','21','20','20','20','20','20','20','19','18','17','16','15','14','13','12','11','10','9','90','45','25','45','45','50','55','25','-','-','-','-','-','-','-','-','-','-','-','-','-',,,,,,,,,,,,
'thief','xp table','7','40000','7',,'0','0','0','0','0','0','0','0','0','0','12','15','12','11','13','24','23','22','21','20','20','20','20','20','20','19','18','17','16','15','14','13','12','11','10','9','91','49','28','50','50','54','59','30','-','-','-','-','-','-','-','-','-','-','-','-','-',,,,,,,,,,,,
'thief','xp table','8','70000','8',,'0','0','0','0','0','0','0','0','0','0','12','15','12','11','13','24','23','22','21','20','20','20','20','20','20','19','18','17','16','15','14','13','12','11','10','9','92','53','31','55','55','58','63','35','-','-','-','-','-','-','-','-','-','-','-','-','-',,,,,,,,,,,,
'thief','xp table','9','110000','9',,'0','0','0','0','0','0','0','0','0','0','10','14','11','10','11','21','20','20','20','20','20','20','19','18','17','16','15','14','13','12','11','10','9','8','7','6','93','57','34','60','60','62','67','40','-','-','-','-','-','-','-','-','-','-','-','-','-',,,,,,,,,,,,
'thief','xp table','10','160000','10','Master Thief; may read scrolls','0','0','0','0','0','0','0','0','0','0','10','14','11','10','11','21','20','20','20','20','20','20','19','18','17','16','15','14','13','12','11','10','9','8','7','6','94','61','37','65','65','66','71','45','-','-','-','-','-','-','-','-','-','-','-','-','-',,,,,,,,,,,,
'thief','xp table','11','220000','10+2',,'0','0','0','0','0','0','0','0','0','0','10','14','11','10','11','21','20','20','20','20','20','20','19','18','17','16','15','14','13','12','11','10','9','8','7','6','95','65','40','70','70','70','75','50','-','-','-','-','-','-','-','-','-','-','-','-','-',,,,,,,,,,,,
'thief','xp table','12','440000','10+4',,'0','0','0','0','0','0','0','0','0','0','10','14','11','10','11','21','20','20','20','20','20','20','19','18','17','16','15','14','13','12','11','10','9','8','7','6','96','69','43','75','75','74','79','55','-','-','-','-','-','-','-','-','-','-','-','-','-',,,,,,,,,,,,
'thief','xp table','13','660000','10+6',,'0','0','0','0','0','0','0','0','0','0','8','13','10','9','9','20','20','20','20','20','19','18','17','16','15','14','13','12','11','10','9','8','7','6','5','4','97','73','46','80','80','78','83','60','-','-','-','-','-','-','-','-','-','-','-','-','-',,,,,,,,,,,,
'thief','xp table','14','880000','10+8',,'0','0','0','0','0','0','0','0','0','0','8','13','10','9','9','20','20','20','20','20','19','18','17','16','15','14','13','12','11','10','9','8','7','6','5','4','98','77','49','85','85','82','87','65','-','-','-','-','-','-','-','-','-','-','-','-','-',,,,,,,,,,,,
'thief','xp table','15','1100000','10+10',,'0','0','0','0','0','0','0','0','0','0','8','13','10','9','9','20','20','20','20','20','19','18','17','16','15','14','13','12','11','10','9','8','7','6','5','4','99','81','52','90','90','86','90','70','-','-','-','-','-','-','-','-','-','-','-','-','-',,,,,,,,,,,,
'thief','xp table','16','1320000','10+12',,'0','0','0','0','0','0','0','0','0','0','8','13','10','9','9','20','20','20','20','20','19','18','17','16','15','14','13','12','11','10','9','8','7','6','5','4','99','85','55','91','91','90','91','75','-','-','-','-','-','-','-','-','-','-','-','-','-',,,,,,,,,,,,
'thief','xp table','17','1540000','10+14',,'0','0','0','0','0','0','0','0','0','0','6','12','9','8','7','20','20','20','19','18','17','16','15','14','13','12','11','10','9','8','7','6','5','4','3','2','99','89','58','92','92','92','92','80','-','-','-','-','-','-','-','-','-','-','-','-','-',,,,,,,,,,,,
'thief','xp table','18','1760000','10+16',,'0','0','0','0','0','0','0','0','0','0','6','12','9','8','7','20','20','20','19','18','17','16','15','14','13','12','11','10','9','8','7','6','5','4','3','2','99','91','61','93','93','93','93','85','-','-','-','-','-','-','-','-','-','-','-','-','-',,,,,,,,,,,,
'thief','xp table','19','1980000','10+18',,'0','0','0','0','0','0','0','0','0','0','6','12','9','8','7','20','20','20','19','18','17','16','15','14','13','12','11','10','9','8','7','6','5','4','3','2','99','93','64','94','94','94','94','90','-','-','-','-','-','-','-','-','-','-','-','-','-',,,,,,,,,,,,
'thief','xp table','20','2200000','10+20',,'0','0','0','0','0','0','0','0','0','0','6','12','9','8','7','20','20','20','19','18','17','16','15','14','13','12','11','10','9','8','7','6','5','4','3','2','99','95','67','95','95','95','95','92','-','-','-','-','-','-','-','-','-','-','-','-','-',,,,,,,,,,,,
'thief','xp table','21','2420000','10+22',,'0','0','0','0','0','0','0','0','0','0','4','11','8','7','5','20','19','18','17','16','15','14','13','12','11','10','9','8','7','6','5','4','3','2','1','0','99','97','70','96','96','96','96','94','-','-','-','-','-','-','-','-','-','-','-','-','-',,,,,,,,,,,,
'thief','xp table','22','2640000','10+24',,'0','0','0','0','0','0','0','0','0','0','4','11','8','7','5','20','19','18','17','16','15','14','13','12','11','10','9','8','7','6','5','4','3','2','1','0','99','99','73','97','97','97','97','96','-','-','-','-','-','-','-','-','-','-','-','-','-',,,,,,,,,,,,
'thief','xp table','23','2860000','10+26',,'0','0','0','0','0','0','0','0','0','0','4','11','8','7','5','20','19','18','17','16','15','14','13','12','11','10','9','8','7','6','5','4','3','2','1','0','99','99','76','98','98','98','98','98','-','-','-','-','-','-','-','-','-','-','-','-','-',,,,,,,,,,,,
